id, masv, listening, reading, total, mamh, ghichu
1894,8979F906XPvAibaEXe8d4Zyk6xKs0+cmUBEmWt8p, NULL, NULL,58, ENG01, NULL
1895,E64CBEE4XPvAibaEXe+pfrKEojyOywunpcdatpyn, NULL, NULL,29, AVSC, NULL
1896,A38DE837XPvAibaEXe+pfrKEojyOy57uJqYWwL8Q, NULL, NULL,38, AVSC, NULL
1897,E54D499FXPvAibaEXe+pfrKEojyOyy8/QgQh8jkK, NULL, NULL,36, AVSC, NULL
1898,884B8242XPvAibaEXe+pfrKEojyOy6IKMQ4Mim2B, NULL, NULL,59, ENG01, NULL
1899,9E441A11XPvAibaEXe+pfrKEojyOywt6EQAwgLC+, NULL, NULL,83, ENG02, NULL
1900,D686C696XPvAibaEXe+pfrKEojyOy8pajbnBAgNH, NULL, NULL,54, ENG01, NULL
1901,2A8DEA6AXPvAibaEXe+pfrKEojyOyzY/iEsIKAZu, NULL, NULL,42, ENG01, NULL
1902,6E658CB4XPvAibaEXe+pfrKEojyOy7K7COmU1DyO, NULL, NULL,66, ENG01, NULL
1903,B04176ADXPvAibaEXe+pfrKEojyOyy/jsqKQmizY, NULL, NULL,64, ENG01, NULL
1904,4A849FECXPvAibaEXe/Ae0QceO7lRBZsNhQo8Yrs, NULL, NULL,33, AVSC, NULL
1905,3B0C5DB6XPvAibaEXe/Ae0QceO7lRDQd9e7koAPZ, NULL, NULL,74, ENG02, NULL
1906,E84DE35EXPvAibaEXe/Ae0QceO7lRKzquhPO0hVx, NULL, NULL,46, ENG01, NULL
1907,975A7F81XPvAibaEXe/Ae0QceO7lRLwZHz5SgtuB, NULL, NULL,53, ENG01, NULL
1908,4443C8E2XPvAibaEXe/Ae0QceO7lRDgn/x2Wf2Os, NULL, NULL,85, ENG02, NULL
1909,C315FC5DXPvAibaEXe/Ae0QceO7lRF2Ul+8Th3P6, NULL, NULL,85, ENG02, NULL
1910,945E1F43XPvAibaEXe/Ae0QceO7lRFjQrGX+fK0y, NULL, NULL,75, ENG02, NULL
1911,461FA254XPvAibaEXe/Ae0QceO7lRFWt/YI6iQw1, NULL, NULL,48, ENG01, NULL
1912,21825938XPvAibaEXe8XLyAGr26H4zxXu5a+Hljk, NULL, NULL,65, ENG01, NULL
1913,2850C99FXPvAibaEXe8XLyAGr26H4/VLzSonUuXk, NULL, NULL,45, ENG01, NULL
1914,5210A9CFXPvAibaEXe8XLyAGr26H48PxQV2OynBL, NULL, NULL,72, ENG02, NULL
1915,18BE7305XPvAibaEXe8XLyAGr26H46khSqv9Y5ai, NULL, NULL,32, AVSC, NULL
1916,EDECD516XPvAibaEXe8XLyAGr26H47fo2FXNAtzy, NULL, NULL,33, AVSC, NULL
1917,B570D4B2XPvAibaEXe8XLyAGr26H4y6wn3cR4UvF, NULL, NULL,44, ENG01, NULL
1918,6645B745XPvAibaEXe8XLyAGr26H4wa06/AGvr4/, NULL, NULL,47, ENG01, NULL
1919,19EBB2FCXPvAibaEXe8XLyAGr26H44B/e0vrMVht, NULL, NULL,69, ENG01, NULL
1920,3384E06FXPvAibaEXe/t9ok6w7D83RQ1oCyOnM45, NULL, NULL,76, ENG02, NULL
1921,2C5DF343XPvAibaEXe/t9ok6w7D83VwP2yqGEpnp, NULL, NULL,68, ENG01, NULL
1922,FDA0DA04XPvAibaEXe/t9ok6w7D83ZtoyUZdtWN7, NULL, NULL,69, ENG01, NULL
1923,E4D02179XPvAibaEXe/t9ok6w7D83RaYDQ5jAvo7, NULL, NULL,42, ENG01, NULL
1924,DD6C6EFFXPvAibaEXe/t9ok6w7D83eOf7NsbJtWc, NULL, NULL,63, ENG01, NULL
1925,D99A702AXPvAibaEXe/t9ok6w7D83eHVw1ZeuQP4, NULL, NULL,67, ENG01, NULL
1926,5057A12AXPvAibaEXe/t9ok6w7D83XI/jVuy7hJL, NULL, NULL,69, ENG01, NULL
1927,67C24B91XPvAibaEXe/t9ok6w7D83YAb0zt0CrIL, NULL, NULL,70, ENG01, NULL
1928,2253D948XPvAibaEXe/t9ok6w7D83dMNOtdtMyoQ, NULL, NULL,45, ENG01, NULL
1929,B84DFE19XPvAibaEXe/t9ok6w7D83bDzYmL3jFJd, NULL, NULL,59, ENG01, NULL
1930,EE51E37BXPvAibaEXe+9uXUaDIzyiJ6BTPmwbmav, NULL, NULL,49, ENG01, NULL
1931,92272147XPvAibaEXe+9uXUaDIzyiEgtD12YVcZW, NULL, NULL,65, ENG01, NULL
1932,2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW, NULL, NULL,31, AVSC, NULL
1933,4D8DA77DXPvAibaEXe+9uXUaDIzyiE1B74xYZdUO, NULL, NULL,94, ENG02, NULL
1934,A1A23E16XPvAibaEXe+9uXUaDIzyiBkfeI+j57p5, NULL, NULL,54, ENG01, NULL
1935,06B1E339XPvAibaEXe+9uXUaDIzyiCvG6Z0IL8M6, NULL, NULL,70, ENG01, NULL
1936,AE521A0CXPvAibaEXe+9uXUaDIzyiDPHI2r5o53t, NULL, NULL,31, AVSC, NULL
1937,0063DC77XPvAibaEXe+9uXUaDIzyiK3MVZBgBSU+, NULL, NULL,45, ENG01, NULL
1938,1218E0D0XPvAibaEXe+9uXUaDIzyiBcVFEgN5DY7, NULL, NULL,55, ENG01, NULL
1939,31A43CCEXPvAibaEXe+9uXUaDIzyiCbIDnHZK9MV, NULL, NULL,66, ENG01, NULL
1940,822FEE5AXPvAibaEXe9+3TdUbRXdLciV1n4YKP+L, NULL, NULL,55, ENG01, NULL
1941,99908FD0XPvAibaEXe9+3TdUbRXdLT41JTu5yxw3, NULL, NULL,79, ENG02, NULL
1942,360C98C8XPvAibaEXe9+3TdUbRXdLTQ5qbG5iCKa, NULL, NULL,95, ENG02, NULL
1943,F98B5B14XPvAibaEXe9+3TdUbRXdLeKIcSwrVH9U, NULL, NULL,55, ENG01, NULL
1944,8B073054XPvAibaEXe9+3TdUbRXdLeTGAoi6tgF0, NULL, NULL,51, ENG01, NULL
1945,C11AFB68XPvAibaEXe9+3TdUbRXdLT38bTEBLKGf, NULL, NULL,40, ENG01, NULL
1946,A0C04B40XPvAibaEXe9+3TdUbRXdLWWbX9fgnXNM, NULL, NULL,36, AVSC, NULL
1947,A8B0141DXPvAibaEXe9+3TdUbRXdLdw8cDgngIjx, NULL, NULL,47, ENG01, NULL
1948,D83EFD4FXPvAibaEXe9+3TdUbRXdLYgbcoIsFK3z, NULL, NULL,73, ENG02, NULL
1949,911B7CCDXPvAibaEXe9Fy2hCq9OiA30aWZ5dDKZp, NULL, NULL,33, AVSC, NULL
1950,B79F3CF5XPvAibaEXe9Fy2hCq9OiA+tnm2XlCfJy, NULL, NULL,52, ENG01, NULL
1951,53BB8D1AXPvAibaEXe9Fy2hCq9OiA55gkkbklho/, NULL, NULL,91, ENG02, NULL
1952,2882595BXPvAibaEXe9Fy2hCq9OiAx0s+TMBlscg, NULL, NULL,24, AVSC, NULL
1953,F9AB3110XPvAibaEXe9Fy2hCq9OiA5v/Y7zbJ0xU, NULL, NULL,36, AVSC, NULL
1954,718BB49AXPvAibaEXe9Fy2hCq9OiA3oLDVf7QfWj, NULL, NULL,52, ENG01, NULL
1955,FC4313DBXPvAibaEXe9Fy2hCq9OiA4Vxa7j+wTBT, NULL, NULL,51, ENG01, NULL
1956,3E8A2EDBXPvAibaEXe9Fy2hCq9OiA+RWQVJ8fut3, NULL, NULL,43, ENG01, NULL
1957,49CAEA2EXPvAibaEXe9Fy2hCq9OiA2TWWInpEgrD, NULL, NULL,41, ENG01, NULL
1958,2D7C801CXPvAibaEXe9Fy2hCq9OiA3HbIsr+o7Wq, NULL, NULL,53, ENG01, NULL
1959,C38ADA96XPvAibaEXe+9tOqtJ+TlMmhuHNTB5COK, NULL, NULL,45, ENG01, NULL
1960,EFD1CDDCXPvAibaEXe+9tOqtJ+TlMia3dZtAJFg/, NULL, NULL,68, ENG01, NULL
1961,5A7D2BC9XPvAibaEXe+9tOqtJ+TlMiGBoUNlLMig, NULL, NULL,79, ENG02, NULL
1962,BD9692F6XPvAibaEXe+9tOqtJ+TlMmiDMAW1Q9Dv, NULL, NULL,22, AVSC, NULL
1963,15B88849XPvAibaEXe+9tOqtJ+TlMgs05RMBFJt2, NULL, NULL,80, ENG02, NULL
1964,2D462CD4XPvAibaEXe+9tOqtJ+TlMsuNcrhhMXK5, NULL, NULL,38, AVSC, NULL
1965,591A383BXPvAibaEXe+9tOqtJ+TlMlOgd3FjH1ew, NULL, NULL,38, AVSC, NULL
1966,C764A6CEXPvAibaEXe+9tOqtJ+TlMmG278zpkKP6, NULL, NULL,40, ENG01, NULL
1967,3EBBF85DXPvAibaEXe+9tOqtJ+TlMoD4ns4BY00x, NULL, NULL,53, ENG01, NULL
1968,BFCE735BXPvAibaEXe+9tOqtJ+TlMva41++QbHr/, NULL, NULL,41, ENG01, NULL
1969,A3792E8DXPvAibaEXe8Ve9qXGkppSE6sDsO4ylnG, NULL, NULL,82, ENG02, NULL
1970,1001C6B2XPvAibaEXe8Ve9qXGkppSGCJVw9aoj99, NULL, NULL,37, AVSC, NULL
1971,B5F94969XPvAibaEXe8Ve9qXGkppSAQLJGMPIMto, NULL, NULL,54, ENG01, NULL
1972,AA1CA6F8XPvAibaEXe8Ve9qXGkppSL3r9uKrQh1P, NULL, NULL,70, ENG01, NULL
1973,43B82139XPvAibaEXe8Ve9qXGkppSMA58H1QyES1, NULL, NULL,81, ENG02, NULL
1974,F45F8D30XPvAibaEXe8Ve9qXGkppSFDiV6wXV1o1, NULL, NULL,53, ENG01, NULL
1975,5627743BXPvAibaEXe8Ve9qXGkppSH8e5lf6LRDk, NULL, NULL,30, AVSC, NULL
1976,550FF48EXPvAibaEXe8Ve9qXGkppSHjhaNu3KMws, NULL, NULL,50, ENG01, NULL
1977,952BA9BFXPvAibaEXe8Ve9qXGkppSJwsQr0Ibz69, NULL, NULL,73, ENG02, NULL
1978,BF91AB54XPvAibaEXe8Ve9qXGkppSK3VkUe67fwg, NULL, NULL,34, AVSC, NULL
1979,0339FEA3XPvAibaEXe/67dyjFFUOJsO0SSal/unw, NULL, NULL,78, ENG02, NULL
1980,E0A9B5FBXPvAibaEXe/67dyjFFUOJlqqLj2dGUK4, NULL, NULL,53, ENG01, NULL
1981,5DC53044XPvAibaEXe/67dyjFFUOJsIh36vN25SR, NULL, NULL,48, ENG01, NULL
1982,5DCEDAFAXPvAibaEXe/67dyjFFUOJk28kcNWZcqE, NULL, NULL,34, AVSC, NULL
1983,62E459E7XPvAibaEXe/67dyjFFUOJgXmAt8JMvdO, NULL, NULL,43, ENG01, NULL
1984,EA8D044DXPvAibaEXe/67dyjFFUOJqjKETmoSjS5, NULL, NULL,38, AVSC, NULL
1985,0A8C6948XPvAibaEXe/67dyjFFUOJlj54iDr28M5, NULL, NULL,29, AVSC, NULL
1986,0FB8124AXPvAibaEXe/67dyjFFUOJjjVs2DOezdY, NULL, NULL,69, ENG01, NULL
1987,DDD0FDB5XPvAibaEXe/67dyjFFUOJhL5JctuTHbL, NULL, NULL,58, ENG01, NULL
1988,16C30CEEXPvAibaEXe8JFpQse3KV6uVIaQvDb/Gu, NULL, NULL,55, ENG01, NULL
1989,B43FDAD6XPvAibaEXe8JFpQse3KV6k3ttGeCXYYH, NULL, NULL,29, AVSC, NULL
1990,4C6F17CBXPvAibaEXe8JFpQse3KV6oEjOpWfiA71, NULL, NULL,38, AVSC, NULL
1991,D00D1A1FXPvAibaEXe8JFpQse3KV6uIgaIRiOZlg, NULL, NULL,58, ENG01, NULL
1992,B265C5E0XPvAibaEXe8JFpQse3KV6kK1BtBz+LKq, NULL, NULL,61, ENG01, NULL
1993,19974296XPvAibaEXe8JFpQse3KV6gth2jrDfeL4, NULL, NULL,83, ENG02, NULL
1994,5288A079XPvAibaEXe8JFpQse3KV6i0O+SsL3BWw, NULL, NULL,45, ENG01, NULL
1995,DF482DAEXPvAibaEXe8JFpQse3KV6npXWq9nEhvz, NULL, NULL,79, ENG02, NULL
1996,5180A039XPvAibaEXe8JFpQse3KV6uIxvJ5n0/iZ, NULL, NULL,87, ENG02, NULL
1997,3CB24C2AXPvAibaEXe/A0C8NKWg+cH2j4AGcP4lH, NULL, NULL,64, ENG01, NULL
1998,547D7412XPvAibaEXe/A0C8NKWg+cCwX1LYBm9Ez, NULL, NULL,66, ENG01, NULL
1999,DF754E2FXPvAibaEXe/A0C8NKWg+cPuiUrOjU9Ab, NULL, NULL,90, ENG02, NULL
2000,5504D8B2XPvAibaEXe/A0C8NKWg+cGvKTGLsZ7Kv, NULL, NULL,68, ENG01, NULL
2001,1DD40F83XPvAibaEXe/A0C8NKWg+cNjNfs5fFfXk, NULL, NULL,60, ENG01, NULL
2002,B4C9C933XPvAibaEXe/A0C8NKWg+cEic0A5aXSTx, NULL, NULL,48, ENG01, NULL
2003,4746C69EXPvAibaEXe/A0C8NKWg+cNxMMOaSmLOf, NULL, NULL,55, ENG01, NULL
2004,354681C1XPvAibaEXe/A0C8NKWg+cJVKjuqX8g7B, NULL, NULL,49, ENG01, NULL
2005,4CFCCFBCXPvAibaEXe/A0C8NKWg+cGrjdpc6qVNr, NULL, NULL,35, AVSC, NULL
2006,40E3DED7XPvAibaEXe8cSwcDAK/pUDQbys/Ydwoj, NULL, NULL,37, AVSC, NULL
2007,360BCE8AXPvAibaEXe8cSwcDAK/pUB9mWTBMkxtD, NULL, NULL,79, ENG02, NULL
2008,3577D0A6XPvAibaEXe8cSwcDAK/pUHjiAbCwBK7P, NULL, NULL,52, ENG01, NULL
2009,F74272E5XPvAibaEXe8cSwcDAK/pUAoD5XBV3YHF, NULL, NULL,61, ENG01, NULL
2010,B64EFF4FXPvAibaEXe8cSwcDAK/pUJFGGHVhvfd9, NULL, NULL,64, ENG01, NULL
2011,0499BD34XPvAibaEXe8cSwcDAK/pUFr2X7+QevI0, NULL, NULL,51, ENG01, NULL
2012,ED4944DBXPvAibaEXe8cSwcDAK/pUOtZsbptuRcq, NULL, NULL,68, ENG01, NULL
2013,3E0304C3XPvAibaEXe8cSwcDAK/pUDqvhen9Qukd, NULL, NULL,60, ENG01, NULL
2014,2E197B0CXPvAibaEXe8cSwcDAK/pUCSeCgTsw7y9, NULL, NULL,93, ENG02, NULL
2015,4EA4F240XPvAibaEXe/t4WKrTmA45c7uHCaeKVzm, NULL, NULL,38, AVSC, NULL
2016,2B0E955FXPvAibaEXe/t4WKrTmA45W8ys/ibnqqG, NULL, NULL,49, ENG01, NULL
2017,A0FA65B5XPvAibaEXe/t4WKrTmA45TCT5yiApOsI, NULL, NULL,41, ENG01, NULL
2018,C4F69298XPvAibaEXe/t4WKrTmA45Rqptc4R3kvU, NULL, NULL,50, ENG01, NULL
2019,19D84BF6XPvAibaEXe/t4WKrTmA45X2kNqzY58cb, NULL, NULL,64, ENG01, NULL
2020,6A078F7FXPvAibaEXe/t4WKrTmA45dNbeTYZ+KBc, NULL, NULL,36, AVSC, NULL
2021,4C3323BAXPvAibaEXe/t4WKrTmA45Y0AGCVKJMA+, NULL, NULL,39, AVSC, NULL
2022,C135310BXPvAibaEXe/t4WKrTmA45VAWQP3+WBPF, NULL, NULL,34, AVSC, NULL
2023,CF111718XPvAibaEXe/t4WKrTmA45Y38/eR4Lxkz, NULL, NULL,87, ENG02, NULL
2024,521467A8XPvAibaEXe/t4WKrTmA45f0ZSMEJmxHz, NULL, NULL,68, ENG01, NULL
2025,F13E1BA9XPvAibaEXe91kmICrkek2o/snRaC+Cll, NULL, NULL,30, AVSC, NULL
2026,E85A8096XPvAibaEXe91kmICrkek2p33YM4EBM4q, NULL, NULL,79, ENG02, NULL
2027,31F0B8C9XPvAibaEXe91kmICrkek2m3ZgFKALQoG, NULL, NULL,45, ENG01, NULL
2028,E544BE8BXPvAibaEXe91kmICrkek2ks2xIM8jFDv, NULL, NULL,61, ENG01, NULL
2029,3E7C48C6XPvAibaEXe91kmICrkek2vGASu4f5Vr/, NULL, NULL,52, ENG01, NULL
2030,63F4D5EEXPvAibaEXe91kmICrkek2njA/inamJ2e, NULL, NULL,44, ENG01, NULL
2031,CA64881CXPvAibaEXe91kmICrkek2nCnuij6IyOE, NULL, NULL,51, ENG01, NULL
2032,FB9C748BXPvAibaEXe91kmICrkek2oitGsq+vGRw, NULL, NULL,65, ENG01, NULL
2033,F31E7BEFXPvAibaEXe/KVW+JfXJB/icHwabmmIyv, NULL, NULL,36, AVSC, NULL
2034,DC609E13XPvAibaEXe/KVW+JfXJB/sRYQhGj0Cfx, NULL, NULL,65, ENG01, NULL
2035,CBDE1398XPvAibaEXe/KVW+JfXJB/kBCeexAdrWt, NULL, NULL,75, ENG02, NULL
2036,4803EB31XPvAibaEXe/KVW+JfXJB/sDMHJUeDdAC, NULL, NULL,39, AVSC, NULL
2037,8C5D825AXPvAibaEXe/KVW+JfXJB/tvWcmdxGSA9, NULL, NULL,62, ENG01, NULL
2038,5BCEBE52XPvAibaEXe/KVW+JfXJB/rcKdFLuaO+V, NULL, NULL,59, ENG01, NULL
2039,74FB1661XPvAibaEXe/KVW+JfXJB/gIQRRB2yGEl, NULL, NULL,41, ENG01, NULL
2040,B38858AAXPvAibaEXe+3bWVxnzRRwMzaMWgf6I3a, NULL, NULL,42, ENG01, NULL
2041,E5FC3F46XPvAibaEXe+3bWVxnzRRwF/aBk9LeAFZ, NULL, NULL,86, ENG02, NULL
2042,E113C2D7XPvAibaEXe+3bWVxnzRRwKoyPCnthIWj, NULL, NULL,64, ENG01, NULL
2043,D927C6BDXPvAibaEXe+3bWVxnzRRwODgnpt4X5dt, NULL, NULL,38, AVSC, NULL
2044,E3077DF0XPvAibaEXe+3bWVxnzRRwMAd+5PPvWNZ, NULL, NULL,56, ENG01, NULL
2045,94BE2CBFXPvAibaEXe+3bWVxnzRRwADoBx0JK62+, NULL, NULL,43, ENG01, NULL
2046,06D413B1XPvAibaEXe+3bWVxnzRRwNg6g5IkrIob, NULL, NULL,43, ENG01, NULL
2047,F41DD86AXPvAibaEXe+3bWVxnzRRwPoFPvmQ6HDC, NULL, NULL,64, ENG01, NULL
2048,49B81E8DXPvAibaEXe+3bWVxnzRRwLjpUzvComxK, NULL, NULL,63, ENG01, NULL
2049,F0B44DA1XPvAibaEXe/5DpC15pEkHU0KE9U7ewL7, NULL, NULL,86, ENG02, NULL
2050,798320BBXPvAibaEXe/5DpC15pEkHcCzAQREY9Yw, NULL, NULL,43, ENG01, NULL
2051,BED27437XPvAibaEXe/5DpC15pEkHUJeBNAg/GzV, NULL, NULL,78, ENG02, NULL
2052,A19AAA06XPvAibaEXe/5DpC15pEkHeGIviyCNjEf, NULL, NULL,65, ENG01, NULL
2053,D219DCF4XPvAibaEXe/5DpC15pEkHdeH8PWtqIrl, NULL, NULL,51, ENG01, NULL
2054,74DD18B4XPvAibaEXe/5DpC15pEkHeOUjnrPBZ9L, NULL, NULL,44, ENG01, NULL
2055,A0434F8CXPvAibaEXe/5DpC15pEkHVXkLwQx5xPV, NULL, NULL,37, AVSC, NULL
2056,A32C3933XPvAibaEXe/5DpC15pEkHfkVgqjVq1jx, NULL, NULL,53, ENG01, NULL
2057,CBD3DA4AXPvAibaEXe/5DpC15pEkHeU94/iQwdB7, NULL, NULL,36, AVSC, NULL
2058,512A4A72XPvAibaEXe/5DpC15pEkHRxUI1NlbvJO, NULL, NULL,86, ENG02, NULL
2059,B5B9BDD3XPvAibaEXe8kGcWiFCcO6QC9wPvG2Vze, NULL, NULL,79, ENG02, NULL
2060,D7243CEBXPvAibaEXe8kGcWiFCcO6XTZMUMoSVW9, NULL, NULL,37, AVSC, NULL
2061,737CACE5XPvAibaEXe8kGcWiFCcO6VDhqxPqj+pt, NULL, NULL,46, ENG01, NULL
2062,8A3C61C3XPvAibaEXe8kGcWiFCcO6cCaPR2fU+qE, NULL, NULL,79, ENG02, NULL
2063,D1E6E771XPvAibaEXe8kGcWiFCcO6R59sG8lyAuf, NULL, NULL,37, AVSC, NULL
2064,1ADFCC78XPvAibaEXe8kGcWiFCcO6cvsTtdtjc0z, NULL, NULL,65, ENG01, NULL
2065,026C80C5XPvAibaEXe8kGcWiFCcO6X+kqE6zW6qM, NULL, NULL,61, ENG01, NULL
2066,B076E306XPvAibaEXe8kGcWiFCcO6TaJPNqMpBZO, NULL, NULL,57, ENG01, NULL
2067,DA958B07XPvAibaEXe8kGcWiFCcO6YjADM1e3Gf6, NULL, NULL,49, ENG01, NULL
2068,356671CFXPvAibaEXe9Y6XKwco8jydE+Qs28iZwD, NULL, NULL,50, ENG01, NULL
2069,E37BF33CXPvAibaEXe9Y6XKwco8jyUy8xdOxIJZW, NULL, NULL,36, AVSC, NULL
2070,2F5BD724XPvAibaEXe9Y6XKwco8jyXjo0C5N13+r, NULL, NULL,58, ENG01, NULL
2071,CD41215AXPvAibaEXe9Y6XKwco8jySH2ncUeG2Ze, NULL, NULL,64, ENG01, NULL
2072,E3F10A8EXPvAibaEXe9Y6XKwco8jye7qm3Gd9doU, NULL, NULL,80, ENG02, NULL
2073,6A089A70XPvAibaEXe9Y6XKwco8jyUczq4xBb32o, NULL, NULL,59, ENG01, NULL
2074,D281A27EXPvAibaEXe9Y6XKwco8jybe1BRvd9haj, NULL, NULL,87, ENG02, NULL
2075,9C93288BXPvAibaEXe9Y6XKwco8jyUtklb5XaVU9, NULL, NULL,91, ENG02, NULL
2076,CA8E34EEXPvAibaEXe9Y6XKwco8jybdDUnwQlE94, NULL, NULL,87, ENG02, NULL
2077,89D783AAXPvAibaEXe/3wuT/psvviWmivpbj6tp5, NULL, NULL,44, ENG01, NULL
2078,1CFFB92BXPvAibaEXe/3wuT/psvviazNX/qQ0WRM, NULL, NULL,45, ENG01, NULL
2079,65F484B6XPvAibaEXe/3wuT/psvviciTyE0+Jfq5, NULL, NULL,67, ENG01, NULL
2080,8DE058A5XPvAibaEXe/3wuT/psvviQxHCteLZzBq, NULL, NULL,48, ENG01, NULL
2081,3BD02554XPvAibaEXe/3wuT/psvviVIxKx3LsKu5, NULL, NULL,44, ENG01, NULL
2082,2EAEB066XPvAibaEXe/3wuT/psvviRzJIm6kEp73, NULL, NULL,61, ENG01, NULL
2083,8DD612F2XPvAibaEXe/3wuT/psvviRxXsPy37L06, NULL, NULL,25, AVSC, NULL
2084,98CFC349XPvAibaEXe/3wuT/psvvidM+3cBtY3+i, NULL, NULL,46, ENG01, NULL
2085,AFE5419DXPvAibaEXe+ItThaeWSaTsNM9vU7lE1g, NULL, NULL,49, ENG01, NULL
2086,063FA88DXPvAibaEXe+ItThaeWSaTndzLvy0hCWF, NULL, NULL,39, AVSC, NULL
2087,274FB275XPvAibaEXe+ItThaeWSaTjA1i5TggkW2, NULL, NULL,33, AVSC, NULL
2088,1E0BA31FXPvAibaEXe+ItThaeWSaThFU9Ihxnb8T, NULL, NULL,63, ENG01, NULL
2089,045380DDXPvAibaEXe+ItThaeWSaTjqzWjK/+ZK7, NULL, NULL,41, ENG01, NULL
2090,BFE9D48FXPvAibaEXe+ItThaeWSaTrt2+Vu0aqqP, NULL, NULL,33, AVSC, NULL
2091,6D3100A0XPvAibaEXe+ItThaeWSaTqU3766OnnEm, NULL, NULL,44, ENG01, NULL
2092,F6FA6330XPvAibaEXe+ItThaeWSaTvj+HY2vqD2T, NULL, NULL,59, ENG01, NULL
2093,99C336CFXPvAibaEXe+ItThaeWSaTo52ObCq6Olf, NULL, NULL,54, ENG01, NULL
2094,F57A1736XPvAibaEXe+ItThaeWSaTv8D7aWTVVQf, NULL, NULL,55, ENG01, NULL
2095,BC2ACBAEXPvAibaEXe+NqszRBbPDtwT58F1jqpzD, NULL, NULL,51, ENG01, NULL
2096,A23F32D0XPvAibaEXe+NqszRBbPDt0L1LCiqtCDU, NULL, NULL,71, ENG01, NULL
2097,5DE7205DXPvAibaEXe+NqszRBbPDt+fGwJyhS5HN, NULL, NULL,42, ENG01, NULL
2098,7407D08DXPvAibaEXe+NqszRBbPDt+s094RsYnJL, NULL, NULL,37, AVSC, NULL
2099,7BB10987XPvAibaEXe+NqszRBbPDt+dLyyaYOyag, NULL, NULL,61, ENG01, NULL
2100,F4FA2B15XPvAibaEXe+NqszRBbPDt9G3cqKocHsJ, NULL, NULL,35, AVSC, NULL
2101,1482B2BEXPvAibaEXe+NqszRBbPDt4/vNAay2XsH, NULL, NULL,57, ENG01, NULL
2102,256844D6XPvAibaEXe92uUBt7zfwrT/g0tSI3mpf, NULL, NULL,29, AVSC, NULL
2103,09CE92DEXPvAibaEXe92uUBt7zfwrZWZ1+Hb4Qhs, NULL, NULL,69, ENG01, NULL
2104,9EA5AD13XPvAibaEXe92uUBt7zfwrQgm4FsORSw0, NULL, NULL,95, ENG02, NULL
2105,BCB10D47XPvAibaEXe92uUBt7zfwrfm+6m0Wsyvl, NULL, NULL,74, ENG02, NULL
2106,67B08E41XPvAibaEXe92uUBt7zfwrT4ApqjDuA+s, NULL, NULL,44, ENG01, NULL
2107,B37A5C4FXPvAibaEXe92uUBt7zfwrYq2UKjzgtwQ, NULL, NULL,48, ENG01, NULL
2108,B3CA17D6XPvAibaEXe81r7KrCH0ucyLianm1B7C7, NULL, NULL,43, ENG01, NULL
2109,BEE21314XPvAibaEXe81r7KrCH0uczusmR9lDfYE, NULL, NULL,46, ENG01, NULL
2110,5258E240XPvAibaEXe81r7KrCH0ucwU9T9oMIcsn, NULL, NULL,22, AVSC, NULL
2111,B18AAB4EXPvAibaEXe81r7KrCH0uc7g8hlQ6gOzO, NULL, NULL,53, ENG01, NULL
2112,86053F82XPvAibaEXe81r7KrCH0uc8qhbnpGNt/A, NULL, NULL,37, AVSC, NULL
2113,E595362AXPvAibaEXe87zPkGv/Pdbq+CabdelSKb,44,60,104, ENG05, NULL
2114,D41D7CC5XPvAibaEXe/EaMzFFtVZpMBXA+5p7K5r,48,57,105, ENG05, NULL
2115,162BA150XPvAibaEXe8oT/p9f7Hpvdl+ry/t76zh,42,54,96, ENG04, NULL
2116,3EEF50BBXPvAibaEXe+KnWgScvZ27DI3q+Ethj5l,29,48,77, ENG02, NULL
2117,4E21D138XPvAibaEXe+KnWgScvZ27L2tis+PHh39,22,25,47, AVSC1, NULL
2118,04937B4DXPvAibaEXe+KnWgScvZ27EaSNJL9HdvK,24,26,50, AVSC2, NULL);
,,,,,,
2119,0F4E2E19XPvAibaEXe+KnWgScvZ27HdNiwaSUUic,21,15,36, AVSC1, NULL
2120,74B090C0XPvAibaEXe+KnWgScvZ27ElAFiCTAXWP,21,21,42, AVSC1, NULL
2121,2831E8F2XPvAibaEXe+KnWgScvZ27CM2SgQYi6kV,35,40,75, ENG02, NULL
2122,76EE3029XPvAibaEXe+KnWgScvZ27NCuPycditbG,32,34,66, ENG01, NULL
2123,E9DBAD01XPvAibaEXe8ZCBSJNuktiK9QwCr7ZrDZ,19,17,36, AVSC1, NULL
2124,9EBE932BXPvAibaEXe8ZCBSJNuktiDzd68Sjee+R,23,48,71, ENG02, NULL
2125,93FFE3DBXPvAibaEXe8ZCBSJNuktiEEm9r5mPJKK,23,28,51, AVSC2, NULL
2126,665F0D69XPvAibaEXe8ZCBSJNuktiIGeJSAEJGQy,28,21,49, AVSC1, NULL
2127,E2A54B84XPvAibaEXe8ZCBSJNuktiFDmfkbZOMfm,16,17,33, AVSC1, NULL
2128,A6AD67EFXPvAibaEXe8ZCBSJNuktiB0X8BfuV0ym,24,25,49, AVSC1, NULL
2129,3EE66DA9XPvAibaEXe8ZCBSJNuktiP6oNPZRyZty,34,47,81, ENG03, NULL
2130,037AAE6FXPvAibaEXe8ZCBSJNuktiCdU6dkKR988,28,39,67, ENG01, NULL
2131,0BBE84FAXPvAibaEXe8ZCBSJNuktiLx9qlHzH/pa,32,37,69, ENG01, NULL
